3601,23.5,68.9
3602,26.3,71.4
3603,29.6,74.5
3604,29.4,74.1
3605,26.3,71.6
3606,22.7,68.2
3607,24.6,69.1
3608,27.4,71.1
3609,27.3,70.8
3610,23.9,68.4
3701,28,71.5
3801,39.9,76.4
3802,41.5,79.3
3803,42,79.9
3804,44.6,80.7
3805,43.6,80.8
3806,44.9,81
3807,47.3,81.5
3901,19.6,71.8
3902,15.1,71.9
3903,12.1,71.1
3904,24.8,68.4
3905,24.2,73.8
3906,19.3,74
3907,14.7,72.1
3908,23.2,74.3
3909,18.7,73.8
4001,36.6,75.7
4002,36,75.2
4003,37.4,78
4004,37.9,79.6
4101,38.9,79.2
4102,42.5,82.7
4103,45.1,83.3
4104,47.5,82.6
4105,45.7,80.4
4106,47.3,82.1
4107,52.4,83.7
4108,53.2,83.1
4109,55.4,85.4
4110,59.9,85.4
4201,28.1,75.3
4202,40.2,81.8
4203,26.6,73.3
4204,27.8,69.3
4205,21.9,63.6
4206,21.3,71.6
4207,29.9,77.3
4301,14.5,65.3
4302,17.4,67.1
4303,18.4,66.7
4401,38.1,78.5
4402,36.4,77.3
4403,35.8,75.6
4404,32.7,75
4405,32.2,72.5
4406,32.8,71.5
4501,39.4,59.8
4502,40.6,61.7
4503,40.3,63.7
4504,37.4,61.9
4505,30.7,58.6
4506,27,61
4507,27.1,69
4508,31.8,71.7
4509,25.5,64.9
4510,31.7,68.2
4601,30.1,73.1
4602,30.7,72.7
4603,33.1,74.6
4604,28.5,68.8
4605,31.9,71.6
4606,30.5,72.7
4701,11.6,68
4702,12.3,66.8
4703,14,67.2
4704,14.7,70.6
4705,16.1,69.9
4706,17.8,69.4
4707,17.8,71.4
4708,18.8,71.5
4709,20.2,71.2
4801,17.7,58.4
4802,16.5,58.1
4803,18.1,63.8
4804,21.4,66.3
4805,23.4,69.1
4806,22.9,69.7
4807,23.7,71.1
4808,25.8,69
4809,20.4,65.4
4810,20.9,65.4
