18003,24.95,73.05
18005,29.17,74.73
18007,24.55,73.70
18009,25.90,73.30
18011,26.80,74.05
18013,30.50,75.30
18015,25.60,73.53
18017,24.40,73.00
18019,31.75,75.60
18021,28.70,75.40
18023,26.03,73.63
18025,31.80,76.17
18027,30.70,76.60
18029,30.50,74.93
18031,28.50,74.45
18033,24.95,73.05
18035,26.60,73.55
18037,30.60,75.95
18039,24.02,72.05
18041,27.77,74.03
18043,31.60,75.63
18045,26.70,74.20
18047,28.73,74.40
18049,24.40,73.00
18051,31.35,77.05
18053,25.30,73.17
18055,28.70,75.40
18057,26.90,73.90
18059,26.60,73.55
18061,32.35,75.95
18063,26.80,74.05
18065,26.60,73.55
18067,25.70,73.35
18069,24.50,72.80
18071,29.17,74.73
18073,24.30,73.20
18075,25.73,73.07
18077,31.15,75.25
18079,29.17,74.73
18081,28.70,74.60
18083,30.40,76.77
18085,24.50,72.80
18087,24.00,72.23
18089,23.90,73.60
18091,24.30,72.50
18093,30.60,75.95
18095,26.60,73.55
18097,26.90,73.90
18099,24.40,73.00
18101,30.70,76.60
18103,24.50,72.80
18105,29.30,75.37
18107,26.70,74.20
18109,28.03,74.47
18111,24.55,73.70
18113,24.50,72.80
18115,31.15,75.25
18117,30.60,75.95
18119,29.30,75.37
18121,26.70,74.20
18123,32.50,76.70
18125,30.70,76.60
18127,24.30,73.20
18129,32.43,77.47
18131,24.30,73.20
18133,26.80,74.05
18135,26.35,73.20
18137,28.50,74.45
18139,26.60,73.55
18141,24.30,72.50
18143,30.30,75.15
18145,26.90,73.90
18147,31.93,76.73
18149,24.40,73.00
18151,24.30,72.40
18153,29.60,76.40
18155,31.15,75.25
18157,25.17,73.40
18159,26.90,73.90
18161,28.53,74.17
18163,32.65,77.45
18165,26.67,74.87
18167,28.63,75.67
18169,24.50,72.80
18171,25.27,73.87
18173,32.65,77.45
18175,30.30,75.15
18177,27.30,73.57
18179,25.70,73.35
18181,24.30,73.20
18183,24.50,72.80
19001,21.40,74.30
19003,22.80,74.90
19005,16.57,71.37
19007,25.93,76.17
19009,20.00,73.70
19011,19.90,73.50
19013,18.25,72.67
19015,19.75,73.60
19017,16.60,71.85
19019,18.65,72.60
19021,18.45,73.15
19023,17.85,72.75
19025,18.45,73.15
19027,20.00,73.70
19029,21.40,74.30
19031,20.30,73.50
19033,16.20,72.00
19035,16.90,72.60
19037,16.60,71.85
19039,22.80,74.90
19041,16.90,72.60
19043,17.40,71.55
19045,20.85,73.45
19047,20.00,73.70
19049,21.27,74.25
19051,24.70,75.60
19053,22.80,74.90
19055,18.65,72.60
19057,24.05,75.30
19059,15.75,72.10
19061,19.12,72.50
19063,16.90,72.60
19065,17.00,71.70
19067,16.20,72.00
19069,17.85,72.75
19071,24.13,75.77
19073,19.75,73.60
19075,18.25,72.60
19077,20.00,73.70
19079,19.50,73.50
19081,16.20,72.00
19083,19.50,73.50
19085,21.87,74.50
19087,23.10,75.10
19089,16.03,71.57
19091,16.55,72.30
19093,18.45,73.15
19095,20.97,74.03
19097,19.57,72.87
19099,21.15,74.20
19101,23.10,75.10
19103,21.70,74.30
19105,18.65,72.60
19107,21.80,74.50
